id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time,Count,Total Time,...20,...21,...22,...23,...24,...25
53025410,DeliveredStatus,85260,18613795,20153190,WALL - Partner,TRUE,MOTORBIKE,1,11.513,2019-07-12T20:59:51Z,2019-07-12T21:01:33Z,2019-07-12T21:01:46Z,2019-07-12T21:07:44Z,2019-07-12T21:15:16Z,2019-07-12T21:30:39Z,2019-07-12T21:46:30Z,NA,46,NA,NA,NA,NA,NA,NA
52684723,DeliveredStatus,18300,14427169,14917583,WALL - Partner,TRUE,BICYCLE,1,4.672,2019-07-10T20:32:53Z,2019-07-10T21:05:02Z,2019-07-10T21:05:07Z,2019-07-10T20:33:02Z,2019-07-10T21:16:56Z,2019-07-10T21:21:47Z,2019-07-10T21:24:28Z,NA,51,NA,NA,NA,NA,NA,NA
52365938,DeliveredStatus,18300,20327953,16298635,WALL - Partner,TRUE,MOTORBIKE,1,3.427,2019-07-08T20:00:02Z,2019-07-08T20:00:54Z,2019-07-08T20:01:05Z,2019-07-08T20:00:11Z,2019-07-08T20:15:40Z,2019-07-08T20:24:02Z,2019-07-08T20:26:21Z,NA,26,NA,NA,NA,NA,NA,NA
52688403,DeliveredStatus,30640,17195742,18225711,WALL - Partner,TRUE,CAR,1,7.549,2019-07-10T20:47:53Z,2019-07-10T20:52:50Z,2019-07-10T20:53:01Z,2019-07-10T21:16:30Z,2019-07-10T21:33:44Z,2019-07-10T21:58:40Z,2019-07-10T22:01:06Z,NA,13,NA,NA,NA,NA,NA,NA
53207979,DeliveredStatus,15910,20505430,6211472,WALL - Partner,TRUE,MOTORBIKE,1,8.059,2019-07-13T20:25:14Z,2019-07-13T20:27:57Z,2019-07-13T20:28:26Z,2019-07-13T20:35:13Z,2019-07-13T20:49:41Z,2019-07-13T21:13:07Z,2019-07-13T21:16:34Z,NA,51,NA,NA,NA,NA,NA,NA
52803940,DeliveredStatus,18300,16726588,18771818,WALL - Partner,TRUE,BICYCLE,1,3.92,2019-07-11T16:59:01Z,2019-07-11T16:59:15Z,2019-07-11T16:59:24Z,2019-07-11T16:59:04Z,2019-07-11T17:08:05Z,2019-07-11T17:21:20Z,2019-07-11T17:24:35Z,NA,25,NA,NA,NA,NA,NA,NA
53192493,DeliveredStatus,18300,6517356,17400666,WALL - Partner,TRUE,BICYCLE,1,3.772,2019-07-13T19:24:02Z,2019-07-13T19:24:54Z,2019-07-13T19:37:04Z,2019-07-13T19:24:13Z,2019-07-13T19:50:31Z,2019-07-13T20:05:31Z,2019-07-13T20:10:25Z,NA,46,NA,NA,NA,NA,NA,NA
52839684,DeliveredStatus,18300,4331195,17723174,WALL - Partner,TRUE,BICYCLE,1,1.583,2019-07-11T20:19:49Z,2019-07-11T20:20:46Z,2019-07-11T20:22:33Z,2019-07-11T20:21:21Z,2019-07-11T20:31:56Z,2019-07-11T20:34:04Z,2019-07-11T20:37:56Z,NA,18,NA,NA,NA,NA,NA,NA
53144226,DeliveredStatus,30640,20536682,14117081,WALL - Partner,TRUE,BICYCLE,2,2.093,2019-07-13T20:00:02Z,2019-07-13T20:01:31Z,2019-07-13T20:01:36Z,2019-07-13T20:00:07Z,2019-07-13T20:09:56Z,2019-07-13T20:17:22Z,2019-07-13T20:18:59Z,NA,18,NA,NA,NA,NA,NA,NA
52946803,DeliveredStatus,22590,11745202,14631671,WALL - Partner,FALSE,MOTORBIKE,1,3.924,2019-07-12T13:48:12Z,2019-07-12T13:48:20Z,2019-07-12T13:49:08Z,2019-07-12T14:06:43Z,2019-07-12T14:07:22Z,2019-07-12T14:14:06Z,2019-07-12T14:16:48Z,NA,28,NA,NA,NA,NA,NA,NA
52763306,DeliveredStatus,85260,12106140,9128251,WALL - Partner,TRUE,MOTORBIKE,1,6.443,2019-07-11T11:09:29Z,2019-07-11T11:10:00Z,2019-07-11T11:10:27Z,2019-07-11T11:17:38Z,2019-07-11T11:23:53Z,2019-07-11T11:38:19Z,2019-07-11T11:39:29Z,NA,30,NA,NA,NA,NA,NA,NA
52368191,DeliveredStatus,18300,12535717,15058366,WALL - Partner,TRUE,BICYCLE,1,4.423,2019-07-08T19:52:43Z,2019-07-08T19:53:48Z,2019-07-08T19:54:03Z,2019-07-08T19:52:54Z,2019-07-08T20:11:11Z,2019-07-08T20:11:23Z,2019-07-08T20:13:29Z,NA,20,NA,NA,NA,NA,NA,NA
53180485,DeliveredStatus,48338,2311179,15626049,WALL - Partner,TRUE,CAR,2,5.162,2019-07-13T18:15:38Z,2019-07-13T18:19:49Z,2019-07-13T18:19:49Z,2019-07-13T18:53:43Z,2019-07-13T19:01:15Z,2019-07-13T19:13:40Z,2019-07-13T19:17:51Z,NA,2,NA,NA,NA,NA,NA,NA
53147236,CanceledStatus,NA,20539057,16327386,QUIERO,FALSE,MOTORBIKE,1,5.169,2019-07-13T14:26:38Z,2019-07-13T14:29:57Z,2019-07-13T14:30:00Z,2019-07-13T14:30:25Z,2019-07-13T14:30:25Z,NA,2019-07-13T14:41:33Z,NA,14,NA,NA,NA,NA,NA,NA
53235342,DeliveredStatus,18300,2174430,18838746,WALL - Partner,TRUE,BICYCLE,1,2.37,2019-07-13T21:54:30Z,2019-07-13T22:14:48Z,2019-07-13T22:14:51Z,2019-07-13T22:03:11Z,2019-07-13T22:42:37Z,2019-07-13T22:47:36Z,2019-07-13T22:52:09Z,NA,57,NA,NA,NA,NA,NA,NA
52629003,DeliveredStatus,75822,20354557,8728852,WALL - Partner,TRUE,MOTORBIKE,2,12.819,2019-07-10T14:26:54Z,2019-07-10T14:28:19Z,2019-07-10T14:45:02Z,2019-07-10T14:54:35Z,2019-07-10T15:03:44Z,2019-07-10T15:15:11Z,2019-07-10T15:15:57Z,NA,49,NA,NA,NA,NA,NA,NA
52678063,DeliveredStatus,18300,20417124,16974420,WALL - Partner,TRUE,BICYCLE,1,3.942,2019-07-10T20:05:46Z,2019-07-10T20:13:08Z,2019-07-10T20:13:27Z,2019-07-10T20:05:46Z,2019-07-10T20:32:14Z,2019-07-10T20:41:08Z,2019-07-10T20:44:08Z,NA,38,NA,NA,NA,NA,NA,NA
52630116,DeliveredStatus,18300,12942572,16974420,WALL - Partner,TRUE,BICYCLE,1,2.761,2019-07-10T14:35:22Z,2019-07-10T14:35:26Z,2019-07-10T14:35:41Z,2019-07-10T14:35:27Z,2019-07-10T14:46:38Z,2019-07-10T14:59:24Z,2019-07-10T15:00:09Z,NA,24,NA,NA,NA,NA,NA,NA
53247798,DeliveredStatus,18296,16085593,6211472,WALL - Partner,TRUE,MOTORBIKE,1,12.928,2019-07-13T22:40:25Z,2019-07-13T22:42:14Z,2019-07-13T22:42:28Z,2019-07-13T22:56:06Z,2019-07-13T23:11:43Z,2019-07-13T23:20:14Z,2019-07-13T23:49:14Z,NA,8,NA,NA,NA,NA,NA,NA
52677584,DeliveredStatus,15727,14394424,13762181,WALL - Partner,TRUE,CAR,1,6.931,2019-07-10T20:03:46Z,2019-07-10T20:07:01Z,2019-07-10T20:07:40Z,2019-07-10T20:15:39Z,2019-07-10T20:21:33Z,2019-07-10T20:27:34Z,2019-07-10T20:31:14Z,NA,27,NA,NA,NA,NA,NA,NA
52365277,DeliveredStatus,18300,13683092,18830660,WALL - Partner,TRUE,BICYCLE,1,2.04,2019-07-08T19:39:16Z,2019-07-08T19:39:31Z,2019-07-08T19:39:38Z,2019-07-08T19:39:19Z,2019-07-08T19:48:50Z,2019-07-08T19:58:02Z,2019-07-08T20:02:19Z,NA,23,NA,NA,NA,NA,NA,NA
52627443,DeliveredStatus,18300,15999958,14917583,WALL - Partner,TRUE,BICYCLE,1,4.007,2019-07-10T14:14:39Z,2019-07-10T14:15:05Z,2019-07-10T14:15:09Z,2019-07-10T14:17:15Z,2019-07-10T14:25:55Z,2019-07-10T14:28:22Z,2019-07-10T14:29:52Z,NA,15,NA,NA,NA,NA,NA,NA
52527522,DeliveredStatus,18300,2309590,13082688,WALL - Partner,TRUE,BICYCLE,1,5.585,2019-07-09T20:27:13Z,2019-07-09T20:28:18Z,2019-07-09T20:28:50Z,2019-07-09T20:38:50Z,2019-07-09T21:14:09Z,2019-07-09T21:18:49Z,2019-07-09T21:22:17Z,NA,55,NA,NA,NA,NA,NA,NA
52837010,DeliveredStatus,16593,12694894,18608874,WALL - Partner,TRUE,MOTORBIKE,1,4.129,2019-07-11T20:09:40Z,2019-07-11T20:20:44Z,2019-07-11T20:22:36Z,2019-07-11T20:25:03Z,2019-07-11T20:28:00Z,2019-07-11T20:37:30Z,2019-07-11T20:40:36Z,NA,30,NA,NA,NA,NA,NA,NA
52627520,DeliveredStatus,18296,8934741,15315073,WALL - Partner,TRUE,CAR,1,13.591,2019-07-10T14:15:23Z,2019-07-10T14:23:13Z,2019-07-10T14:23:14Z,2019-07-10T14:34:00Z,2019-07-10T14:45:26Z,2019-07-10T14:56:01Z,2019-07-10T15:02:19Z,NA,46,NA,NA,NA,NA,NA,NA
53046855,DeliveredStatus,15727,19012852,18608874,WALL - Partner,TRUE,MOTORBIKE,1,14.967,2019-07-12T22:05:41Z,2019-07-12T22:06:39Z,2019-07-12T22:06:54Z,2019-07-12T22:15:06Z,2019-07-12T22:42:16Z,2019-07-12T22:49:25Z,2019-07-12T22:52:59Z,NA,47,NA,NA,NA,NA,NA,NA
52776953,DeliveredStatus,48634,16253339,17400666,WALL - Partner,FALSE,BICYCLE,1,4.021,2019-07-11T13:26:35Z,2019-07-11T13:27:16Z,2019-07-11T13:27:29Z,2019-07-11T13:36:16Z,2019-07-11T13:36:50Z,2019-07-11T13:43:41Z,2019-07-11T13:45:25Z,NA,18,NA,NA,NA,NA,NA,NA
53075160,DeliveredStatus,48338,7668567,18771818,WALL - Partner,TRUE,BICYCLE,4,6.977,2019-07-13T00:48:53Z,2019-07-13T00:57:04Z,2019-07-13T00:58:32Z,2019-07-13T00:48:59Z,2019-07-13T01:05:53Z,2019-07-13T01:17:33Z,2019-07-13T01:29:27Z,NA,40,NA,NA,NA,NA,NA,NA
53251237,DeliveredStatus,48338,10896838,18225711,WALL - Partner,TRUE,CAR,3,3.233,2019-07-13T22:55:35Z,2019-07-13T23:43:58Z,2019-07-13T23:43:58Z,2019-07-13T23:40:00Z,2019-07-13T23:57:52Z,2019-07-14T00:08:29Z,2019-07-14T00:15:32Z,NA,19,NA,NA,NA,NA,NA,NA
53212109,DeliveredStatus,16593,18907095,16298640,WALL - Partner,TRUE,BICYCLE,1,3.828,2019-07-13T20:39:37Z,2019-07-13T20:50:20Z,2019-07-13T20:55:53Z,2019-07-13T21:01:17Z,2019-07-13T21:05:22Z,2019-07-13T21:12:37Z,2019-07-13T21:17:04Z,NA,37,NA,NA,NA,NA,NA,NA
52508799,DeliveredStatus,18300,20369939,14917583,WALL - Partner,TRUE,BICYCLE,1,3.104,2019-07-09T18:59:01Z,2019-07-09T18:59:51Z,2019-07-09T19:00:09Z,2019-07-09T18:59:13Z,2019-07-09T19:08:31Z,2019-07-09T19:16:06Z,2019-07-09T19:18:46Z,NA,19,NA,NA,NA,NA,NA,NA
52943719,DeliveredStatus,18296,3660444,8728852,WALL - Partner,TRUE,MOTORBIKE,1,8.182,2019-07-12T13:28:11Z,2019-07-12T13:29:00Z,2019-07-12T13:29:08Z,2019-07-12T13:41:27Z,2019-07-12T13:43:21Z,2019-07-12T13:48:59Z,2019-07-12T13:49:39Z,NA,21,NA,NA,NA,NA,NA,NA
52761856,DeliveredStatus,50828,19396651,8046350,WALL - Partner,TRUE,MOTORBIKE,1,5.884,2019-07-11T10:51:01Z,2019-07-11T10:51:41Z,2019-07-11T10:52:46Z,2019-07-11T11:03:25Z,2019-07-11T11:14:29Z,2019-07-11T11:24:26Z,2019-07-11T11:26:29Z,NA,35,NA,NA,NA,NA,NA,NA
52492621,DeliveredStatus,18300,20171684,9128251,WALL - Partner,TRUE,MOTORBIKE,1,2.931,2019-07-09T17:03:40Z,2019-07-09T17:03:55Z,2019-07-09T17:04:20Z,2019-07-09T17:04:17Z,2019-07-09T17:27:12Z,2019-07-09T17:38:11Z,2019-07-09T17:42:35Z,NA,38,NA,NA,NA,NA,NA,NA
53434525,DeliveredStatus,30640,8546800,18225711,WALL - Partner,TRUE,CAR,1,5.042,2019-07-14T21:21:22Z,2019-07-14T21:21:59Z,2019-07-14T21:22:05Z,2019-07-14T21:23:51Z,2019-07-14T21:46:08Z,2019-07-14T21:51:42Z,2019-07-14T21:56:00Z,NA,34,NA,NA,NA,NA,NA,NA
52361444,DeliveredStatus,23517,20326658,16974422,WALL - Partner,TRUE,BICYCLE,2,3.428,2019-07-08T20:41:01Z,2019-07-08T20:55:52Z,2019-07-08T21:04:43Z,2019-07-08T21:10:36Z,2019-07-08T21:28:44Z,2019-07-08T21:35:46Z,2019-07-08T21:44:51Z,NA,3,NA,NA,NA,NA,NA,NA
52949622,DeliveredStatus,15727,20489276,13762181,WALL - Partner,TRUE,CAR,1,3.097,2019-07-12T14:07:06Z,2019-07-12T14:07:39Z,2019-07-12T14:08:01Z,2019-07-12T14:07:51Z,2019-07-12T14:12:19Z,2019-07-12T14:17:42Z,2019-07-12T14:23:39Z,NA,16,NA,NA,NA,NA,NA,NA
53220294,DeliveredStatus,18300,11051971,18633852,WALL - Partner,TRUE,BICYCLE,1,4.899,2019-07-13T21:06:30Z,2019-07-13T21:36:08Z,2019-07-13T21:40:50Z,2019-07-13T21:09:00Z,2019-07-13T22:03:27Z,2019-07-13T22:10:38Z,2019-07-13T22:14:20Z,NA,7,NA,NA,NA,NA,NA,NA
52316136,DeliveredStatus,18300,2814328,18633852,WALL - Partner,TRUE,BICYCLE,1,3.146,2019-07-08T13:22:43Z,2019-07-08T13:23:17Z,2019-07-08T13:23:27Z,2019-07-08T13:22:49Z,2019-07-08T13:30:43Z,2019-07-08T13:36:43Z,2019-07-08T13:40:21Z,NA,17,NA,NA,NA,NA,NA,NA
52684155,DeliveredStatus,18300,18617858,14917583,WALL - Partner,TRUE,BICYCLE,1,4.494,2019-07-10T22:02:01Z,2019-07-10T22:31:28Z,2019-07-10T22:31:32Z,2019-07-10T22:04:25Z,2019-07-10T22:50:27Z,2019-07-10T22:53:10Z,2019-07-10T22:55:12Z,NA,53,NA,NA,NA,NA,NA,NA
53466201,DeliveredStatus,23518,15996023,18225430,WALL - Partner,TRUE,BICYCLE,2,5.393,2019-07-14T22:56:10Z,2019-07-14T22:59:37Z,2019-07-14T23:00:07Z,2019-07-14T23:06:53Z,2019-07-14T23:09:08Z,2019-07-14T23:17:24Z,2019-07-14T23:23:35Z,NA,27,NA,NA,NA,NA,NA,NA
52713857,DeliveredStatus,18300,12647734,17209225,WALL - Partner,TRUE,BICYCLE,1,4.842,2019-07-10T22:30:47Z,2019-07-10T23:02:57Z,2019-07-10T23:07:25Z,2019-07-10T22:31:00Z,2019-07-10T23:35:14Z,2019-07-10T23:38:43Z,2019-07-10T23:42:11Z,NA,11,NA,NA,NA,NA,NA,NA
52974951,DeliveredStatus,18296,10884465,9558769,WALL - Partner,TRUE,MOTORBIKE,1,9.829,2019-07-12T17:07:57Z,2019-07-12T17:08:40Z,2019-07-12T17:09:10Z,2019-07-12T17:21:40Z,2019-07-12T17:28:04Z,2019-07-12T17:37:06Z,2019-07-12T17:43:24Z,NA,35,NA,NA,NA,NA,NA,NA
52625003,DeliveredStatus,15727,20402813,18225711,WALL - Partner,TRUE,CAR,1,10.808,2019-07-10T13:55:47Z,2019-07-10T14:06:58Z,2019-07-10T14:07:50Z,2019-07-10T13:56:10Z,2019-07-10T14:24:00Z,2019-07-10T14:29:31Z,2019-07-10T14:34:21Z,NA,38,NA,NA,NA,NA,NA,NA
53178320,DeliveredStatus,18300,10539839,18225430,WALL - Partner,TRUE,BICYCLE,1,3.892,2019-07-13T18:01:21Z,2019-07-13T18:02:32Z,2019-07-13T18:02:49Z,2019-07-13T18:01:31Z,2019-07-13T18:13:06Z,2019-07-13T18:25:28Z,2019-07-13T18:29:58Z,NA,28,NA,NA,NA,NA,NA,NA
53192951,DeliveredStatus,18300,9027562,14631671,WALL - Partner,TRUE,MOTORBIKE,1,3.44,2019-07-13T19:26:08Z,2019-07-13T19:26:56Z,2019-07-13T19:27:03Z,2019-07-13T19:26:18Z,2019-07-13T19:38:40Z,2019-07-13T19:47:27Z,2019-07-13T19:49:44Z,NA,23,NA,NA,NA,NA,NA,NA
52691032,DeliveredStatus,15908,4236597,13762181,WALL - Partner,TRUE,CAR,1,8.484,2019-07-10T20:57:56Z,2019-07-10T21:19:15Z,2019-07-10T21:19:51Z,2019-07-10T21:23:37Z,2019-07-10T21:29:16Z,2019-07-10T21:41:00Z,2019-07-10T21:43:41Z,NA,45,NA,NA,NA,NA,NA,NA
52662647,DeliveredStatus,88851,875355,15239373,WALL - Partner,TRUE,CAR,2,5.702,2019-07-10T19:41:01Z,2019-07-10T19:56:51Z,2019-07-10T19:56:51Z,2019-07-10T20:10:37Z,2019-07-10T20:13:58Z,2019-07-10T20:30:03Z,2019-07-10T20:33:25Z,NA,52,NA,NA,NA,NA,NA,NA
53214211,DeliveredStatus,48338,18193405,18771815,WALL - Partner,TRUE,CAR,2,5.22,2019-07-13T20:46:47Z,2019-07-13T21:23:55Z,2019-07-13T21:23:55Z,2019-07-13T21:43:31Z,2019-07-13T21:47:10Z,2019-07-13T21:57:41Z,2019-07-13T22:19:22Z,NA,32,NA,NA,NA,NA,NA,NA
52373018,DeliveredStatus,23517,3136578,6543753,WALL - Partner,TRUE,CAR,1,4.638,2019-07-08T20:14:03Z,2019-07-08T20:14:09Z,2019-07-08T20:14:25Z,2019-07-08T20:33:35Z,2019-07-08T20:42:57Z,2019-07-08T20:51:54Z,2019-07-08T20:54:08Z,NA,40,NA,NA,NA,NA,NA,NA
53017203,DeliveredStatus,15910,9698538,9128251,WALL - Partner,TRUE,MOTORBIKE,1,2.903,2019-07-12T20:32:50Z,2019-07-12T20:36:07Z,2019-07-12T20:36:29Z,2019-07-12T20:44:23Z,2019-07-12T20:55:57Z,2019-07-12T21:05:43Z,2019-07-12T21:08:58Z,NA,36,NA,NA,NA,NA,NA,NA
53430576,DeliveredStatus,18300,2362335,8728852,WALL - Partner,TRUE,MOTORBIKE,1,2.949,2019-07-14T21:11:59Z,2019-07-14T21:17:54Z,2019-07-14T21:18:20Z,2019-07-14T21:19:50Z,2019-07-14T21:25:37Z,2019-07-14T21:30:14Z,2019-07-14T21:32:23Z,NA,20,NA,NA,NA,NA,NA,NA
52661542,DeliveredStatus,15910,7854242,16298640,WALL - Partner,TRUE,BICYCLE,1,2.827,2019-07-10T19:00:02Z,2019-07-10T19:00:52Z,2019-07-10T19:03:53Z,2019-07-10T19:03:29Z,2019-07-10T19:29:40Z,2019-07-10T20:01:15Z,2019-07-10T20:32:49Z,NA,32,NA,NA,NA,NA,NA,NA
53363262,DeliveredStatus,18300,15978261,8728852,WALL - Partner,TRUE,MOTORBIKE,1,3.645,2019-07-14T16:21:30Z,2019-07-14T16:21:52Z,2019-07-14T16:24:37Z,2019-07-14T16:21:48Z,2019-07-14T16:27:37Z,2019-07-14T16:36:37Z,2019-07-14T16:37:19Z,NA,15,NA,NA,NA,NA,NA,NA
53220430,DeliveredStatus,71757,2170633,18771818,WALL - Partner,TRUE,BICYCLE,1,0.875,2019-07-13T21:06:56Z,2019-07-13T21:18:49Z,2019-07-13T21:20:23Z,2019-07-13T21:17:43Z,2019-07-13T21:30:43Z,2019-07-13T21:38:11Z,2019-07-13T21:41:23Z,NA,34,NA,NA,NA,NA,NA,NA
53219306,DeliveredStatus,19434,15997474,14924108,WALL - Partner,TRUE,BICYCLE,1,2.539,2019-07-13T21:03:15Z,2019-07-13T21:36:08Z,2019-07-13T21:44:50Z,2019-07-13T21:55:02Z,2019-07-13T22:08:43Z,2019-07-13T22:11:19Z,2019-07-13T22:13:40Z,NA,10,NA,NA,NA,NA,NA,NA
53428661,DeliveredStatus,48338,20615008,14924108,WALL - Partner,TRUE,BICYCLE,1,3.254,2019-07-14T21:07:20Z,2019-07-14T21:11:46Z,2019-07-14T21:12:36Z,2019-07-14T21:14:00Z,2019-07-14T21:25:00Z,2019-07-14T21:31:42Z,2019-07-14T21:38:50Z,NA,31,NA,NA,NA,NA,NA,NA
53186279,DeliveredStatus,85260,508023,4055620,WALL - Partner,TRUE,MOTORBIKE,1,2.8,2019-07-13T18:50:51Z,2019-07-13T18:51:19Z,2019-07-13T18:51:25Z,2019-07-13T18:50:52Z,2019-07-13T19:03:38Z,2019-07-13T19:06:36Z,2019-07-13T19:09:59Z,NA,19,NA,NA,NA,NA,NA,NA
52403661,DeliveredStatus,18300,7634948,16974425,WALL - Partner,TRUE,BICYCLE,1,5.943,2019-07-08T22:22:38Z,2019-07-08T22:23:19Z,2019-07-08T22:23:35Z,2019-07-08T22:26:54Z,2019-07-08T22:56:27Z,2019-07-08T23:07:37Z,2019-07-08T23:09:16Z,NA,46,NA,NA,NA,NA,NA,NA
53451750,DeliveredStatus,18300,18893092,13394859,WALL - Partner,TRUE,BICYCLE,1,3.652,2019-07-14T22:05:18Z,2019-07-14T22:05:44Z,2019-07-14T22:06:00Z,2019-07-14T22:05:35Z,2019-07-14T22:08:11Z,2019-07-14T22:22:43Z,2019-07-14T22:27:36Z,NA,22,NA,NA,NA,NA,NA,NA
53219169,DeliveredStatus,30640,16552024,15662901,WALL - Partner,TRUE,CAR,1,7.767,2019-07-13T21:02:46Z,2019-07-13T21:09:40Z,2019-07-13T21:10:11Z,2019-07-13T21:27:06Z,2019-07-13T21:55:15Z,2019-07-13T22:01:09Z,2019-07-13T22:02:14Z,NA,59,NA,NA,NA,NA,NA,NA
53252574,DeliveredStatus,18300,7598701,14547214,WALL - Partner,TRUE,BICYCLE,1,4.33,2019-07-13T23:02:53Z,2019-07-13T23:06:40Z,2019-07-13T23:06:47Z,2019-07-13T23:09:10Z,2019-07-13T23:21:02Z,2019-07-13T23:24:56Z,2019-07-13T23:25:38Z,NA,22,NA,NA,NA,NA,NA,NA
53023971,DeliveredStatus,18300,14514549,17723174,WALL - Partner,TRUE,BICYCLE,1,3.503,2019-07-12T20:55:18Z,2019-07-12T20:56:28Z,2019-07-12T20:56:57Z,2019-07-12T21:01:52Z,2019-07-12T21:15:55Z,2019-07-12T21:19:34Z,2019-07-12T21:22:06Z,NA,26,NA,NA,NA,NA,NA,NA
52669707,DeliveredStatus,18300,5389187,17209225,WALL - Partner,TRUE,BICYCLE,1,4.452,2019-07-10T19:27:37Z,2019-07-10T19:37:31Z,2019-07-10T19:38:47Z,2019-07-10T19:42:14Z,2019-07-10T19:50:08Z,2019-07-10T20:00:50Z,2019-07-10T20:02:47Z,NA,35,NA,NA,NA,NA,NA,NA
53163274,CanceledStatus,16713,18828141,2064107,WALL - NonPartner,FALSE,CAR,1,6.55,2019-07-13T16:11:35Z,2019-07-13T16:11:41Z,2019-07-13T16:41:20Z,NA,NA,NA,2019-07-13T17:12:33Z,NA,0,NA,NA,NA,NA,NA,NA
53319911,DeliveredStatus,NA,8553882,8728852,QUIERO,FALSE,MOTORBIKE,1,2.228,2019-07-14T11:35:26Z,2019-07-14T11:36:07Z,2019-07-14T11:36:34Z,2019-07-14T11:44:49Z,2019-07-14T11:44:49Z,2019-07-14T11:50:30Z,2019-07-14T11:53:49Z,NA,18,NA,NA,NA,NA,NA,NA
52769768,DeliveredStatus,85260,20443128,8046350,WALL - Partner,TRUE,MOTORBIKE,2,6.003,2019-07-11T12:26:20Z,2019-07-11T12:30:18Z,2019-07-11T12:30:50Z,2019-07-11T12:30:40Z,2019-07-11T12:36:43Z,2019-07-11T12:52:29Z,2019-07-11T12:54:47Z,NA,28,NA,NA,NA,NA,NA,NA
52785930,DeliveredStatus,18300,16485138,18633852,WALL - Partner,TRUE,BICYCLE,1,3.617,2019-07-11T14:30:58Z,2019-07-11T14:31:43Z,2019-07-11T14:31:55Z,2019-07-11T14:31:09Z,2019-07-11T14:43:49Z,2019-07-11T14:50:54Z,2019-07-11T14:54:18Z,NA,23,NA,NA,NA,NA,NA,NA
53047965,DeliveredStatus,18300,13510795,15058366,WALL - Partner,TRUE,BICYCLE,1,3.586,2019-07-12T22:09:27Z,2019-07-12T22:11:44Z,2019-07-12T22:13:33Z,2019-07-12T22:11:57Z,2019-07-12T22:39:21Z,2019-07-12T22:45:16Z,2019-07-12T22:48:43Z,NA,39,NA,NA,NA,NA,NA,NA
53200021,DeliveredStatus,18300,4610041,14631671,WALL - Partner,TRUE,MOTORBIKE,1,4.26,2019-07-13T21:01:01Z,2019-07-13T21:17:48Z,2019-07-13T21:18:04Z,2019-07-13T21:02:19Z,2019-07-13T21:42:06Z,2019-07-13T21:45:51Z,2019-07-13T21:47:19Z,NA,46,NA,NA,NA,NA,NA,NA
53036295,DeliveredStatus,15927,1466814,19090546,WALL - Partner,TRUE,CAR,1,2.803,2019-07-12T21:32:22Z,2019-07-12T21:37:07Z,2019-07-12T21:37:22Z,2019-07-12T21:41:11Z,2019-07-12T22:02:50Z,2019-07-12T22:04:57Z,2019-07-12T22:10:09Z,NA,37,NA,NA,NA,NA,NA,NA
52828601,DeliveredStatus,18300,2155321,14917583,WALL - Partner,TRUE,BICYCLE,1,4.391,2019-07-11T20:00:02Z,2019-07-11T20:00:24Z,2019-07-11T20:00:33Z,2019-07-11T20:00:05Z,2019-07-11T20:07:08Z,2019-07-11T20:16:27Z,2019-07-11T20:17:22Z,NA,17,NA,NA,NA,NA,NA,NA
52393507,DeliveredStatus,90971,2159731,8728852,WALL - Partner,TRUE,MOTORBIKE,1,4.144,2019-07-08T21:36:21Z,2019-07-08T21:43:39Z,2019-07-08T21:43:53Z,2019-07-08T21:46:20Z,2019-07-08T21:49:52Z,2019-07-08T21:58:42Z,2019-07-08T21:59:26Z,NA,23,NA,NA,NA,NA,NA,NA
52324244,DeliveredStatus,18300,7687300,14547224,WALL - Partner,TRUE,BICYCLE,1,2.282,2019-07-08T14:27:46Z,2019-07-08T14:28:21Z,2019-07-08T14:28:35Z,2019-07-08T14:27:46Z,2019-07-08T14:36:18Z,2019-07-08T14:40:48Z,2019-07-08T14:42:48Z,NA,15,NA,NA,NA,NA,NA,NA
52892227,CanceledStatus,50845,19229191,14306604,WALL - Partner,TRUE,BICYCLE,1,1.436,2019-07-12T00:44:55Z,2019-07-12T00:45:14Z,2019-07-12T00:45:14Z,NA,NA,NA,2019-07-12T00:56:28Z,NA,11,NA,NA,NA,NA,NA,NA
53229328,DeliveredStatus,15927,19691488,19090546,WALL - Partner,TRUE,CAR,1,7.949,2019-07-13T21:34:57Z,2019-07-13T22:05:36Z,2019-07-13T22:08:45Z,2019-07-13T21:38:55Z,2019-07-13T22:45:30Z,2019-07-13T22:54:21Z,2019-07-13T22:59:35Z,NA,24,NA,NA,NA,NA,NA,NA
52362834,CanceledStatus,18296,17992149,18225713,WALL - Partner,TRUE,CAR,3,14.518,2019-07-08T19:26:42Z,2019-07-08T19:59:52Z,2019-07-08T19:59:52Z,NA,NA,NA,2019-07-08T20:24:49Z,NA,58,NA,NA,NA,NA,NA,NA
52552577,DeliveredStatus,18300,15207773,19711951,WALL - Partner,TRUE,MOTORBIKE,2,4.325,2019-07-09T22:10:06Z,2019-07-09T22:16:10Z,2019-07-09T22:16:10Z,2019-07-09T22:23:28Z,2019-07-09T22:46:21Z,2019-07-09T22:50:52Z,2019-07-09T22:51:20Z,NA,41,NA,NA,NA,NA,NA,NA
